												
Year	Date Event Began	Time Event Began	Date of Restoration	Time of Restoration	Area Affected	NERC Region	Alert Criteria	Event Type	Demand Loss (MW)	Number Affected		
2022	2022-06-13	18:00	2022-06-14	18:15	Ohio: Kentucky:	SERC/RF	" Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather/Transmission Interruption	\N	162551		
2011	2011-06-06	0:13	2011-06-06	3:15	"El Paso County, Texas; Dona Ana County, New Mexico"	SPP	\N	Load Shed/ Automatic undervoltage relay action	450	162000		
2015	2015-08-02	17:45	2015-08-04	3:00	Michigan: Emmet County; Grand Traverse County; Leelanau County; Kalkaska County; Benzie County; Manistee County; Wexford County; Missaukee County; Mecosta County; 	RFC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	162000		
2023	2023-01-12	14:00	2023-01-13	3:00	Alabama: Georgia:	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	1158	162000		
2011	2011-10-29	11:18	2011-11-04	0:00	Southeast New York	NPCC	\N	Severe Weather	\N	161151		
2022	2022-12-31	19:00	2023-01-01	6:00	California: Sacramento County;	WECC	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	161000		
2016	2016-07-08	19:00	2016-07-09	0:00	"Michigan: Wayne County, Oakland County, Macomb County, St. Clair County, Lapeer County, Tuscola County, Sanilac County, Huron County"	RFC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	160895		
2023	2023-03-25	16:12	\N	\N	Ohio: West Virginia: Virginia:	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	160801		
2011	2011-02-20	16:00	2011-02-23	16:00	"Southern Lower Peninsula, Michigan"	RFC	\N	Winter Storm	262	160000		
2011	2011-06-30	14:11	2011-06-30	23:25	"Phoenix, Arizona"	WECC	\N	Major System Interruption/Load Shed	5299	160000		
2017	2017-07-07	3:30	2017-07-08	19:30	"Michigan: Kent County, Ottawa County, Muskegon County, Barry County, Oceana County, Eaton County"	RFC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	160000		
2019	2019-07-20	3:00	2019-07-22	7:00	"Michigan: Kent County, Newaygo County, Mecosta County, Montcalm County, Isabella County, Ionia County, Allegan County, Barry County;"	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	160000		
2020	2020-08-04	12:00	2020-08-07	6:00	"New York: Rockland County, Orange County, Sullivan County; New Jersey: Bergen County, Passaic County, Sussex County;"	NPCC	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	160000		
2022	2022-11-10	6:00	2022-11-11	8:47	"Florida: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;"	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	160000		
2021	2021-12-11	10:30	2021-12-11	15:00	"Michigan: Van Buren County, Gladwin County, Montcalm County, Branch County, Allegan County, Ionia County, Newaygo County, Mecosta County, Lake County, Midland County, Ogemaw County, Osceola County, Tuscola County;"	MRO	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	159947		
2020	2020-12-13	6:47	2020-12-13	7:36	California:	WECC	"Uncontrolled loss of 200 Megawatts or more of firm system loads for 15 minutes or more from a single incident for entities with previous year's peak demand less than or equal to 3,000 Megawatts."	System Operations	298	159239		
2020	2020-07-19	14:30	2020-07-21	18:48	Michigan:	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	158500		
2022	2022-11-05	13:00	2022-11-08	7:00	"Michigan: Kalamazoo County, Kent County, Calhoun County, Genesee County, Ottawa County, Muskegon County, Eaton County, Saginaw County, Van Buren County, Hillsdale County, Shiawassee County, Jackson County, Lenawee County, Branch County, Montcalm County, Monroe County, Manistee County, Roscommon County, Clinton County, Ingham County, Gladwin County, Arenac County, Ogemaw County, Iosco County, Alcona County;"	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	158450		
2011	2011-02-01	15:00	2011-02-03	12:00	"Indiana, Ohio"	RFC	\N	Winter Storm	\N	158013		
2011	2011-08-28	7:40	2011-08-29	7:40	Southwest Connecticut	NPCC	\N	Severe Weather	\N	158000		
2019	2019-02-24	12:31	2019-02-24	14:57	Ohio	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	157274		
2013	2013-08-30	19:30	2013-08-31	1:30	Entire ComEd territory Illinois	RFC	\N	Severe Weather - Thunderstorms	\N	157000		
2013	2013-07-19	18:00	2013-07-20	9:00	Michigan	RFC	\N	Severe Weather - Thunderstorms	\N	156627		
2014	2014-07-27	17:00	2014-07-28	23:00	Southeast Michigan	RFC	\N	Severe Weather - Thunderstorms	\N	156611		
2015	2015-06-23	18:18	2015-06-23	20:30	New Jersey	RFC	"Load shedding of 100 Megawatts or more implemented under emergency operational policy

Loss of electric service to more than 50,000 customers for 1 hour or more"	System Operations	198	156338		
2012	2012-10-29	18:12	2012-10-30	19:35	Virginia	RFC	\N	Severe Weather - Hurricane Sandy	520	156000		
2021	2021-12-15	20:00	\N	\N	Wisconsin:	MRO	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	156000		
2020	2020-09-30	5:55	2020-09-30	23:30	Connecticut: Maine: Rhode Island: Massachusetts: New Hampshire: Vermont:	NPCC	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	155000		
2017	2017-09-11	12:55	2017-09-12	8:00	South Carolina:	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	687	154832		
2019	2019-03-13	5:50	2019-03-13	10:30	"Texas: Midland County, Ector County, Tarrant County, Dallas County, Wichita County, Brown County;"	TRE	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	154124		
2022	2022-09-30	18:30	2022-10-01	18:36	North Carolina: South Carolina:	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	154100		
2021	2021-02-15	3:06	\N	\N	Texas: Bexar County;	TRE	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	154000		
2017	2017-04-07	8:15	2017-04-08	0:14	"Oregon: Multnomah County, Washington County, Marion County, Clackamas County"	WECC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	153867		
2023	2023-02-25	0:08	2023-02-26	18:08	California: Los Angeles County;	WECC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	153555		
2010	2010-03-13	15:00	2010-03-17	16:00	Long Island	NPCC	\N	High Winds and Rain	\N	153000		
2023	2023-10-04	22:01	2023-10-06	4:15	Texas:	RE	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Weather or natural disaster	\N	153000		
2011	2011-08-28	5:00	2011-08-30	5:00	"Long Island, New York"	NPCC	\N	Severe Weather	\N	152261		
2021	2021-06-21	5:14	2021-06-21	19:00	Michigan:	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	151852		
2011	2011-01-26	19:43	2011-01-27	18:18	Northern Virginia	SERC	\N	Winter Storm	600	150084		
2010	2010-02-23	22:00	2010-02-25	16:00	Upstate New York	NPCC	\N	Winter Storm	\N	150000		
2010	2010-06-18	20:00	2010-06-22	19:30	"Detroit, MI"	RFC	\N	Severe Weather	\N	150000		
2010	2010-06-24	15:00	2010-06-29	12:00	Southwestern New Jersey	RFC	\N	Thunderstorms	\N	150000		
2011	2011-11-30	16:56	2011-12-02	10:00	"City of Los Angeles, California"	WECC	\N	Severe Weather	\N	150000		
2012	2012-10-29	16:00	2012-11-08	17:08	Maryland; West Virginia	RFC	\N	Severe Weather - Hurricane Sandy	\N	150000		
2016	2016-01-22	15:52	2016-01-24	12:30	North Carolina: South Carolina:	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Weather	\N	150000		
2018	2018-11-15	3:23	2018-11-15	17:35	Kentucky:	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	150000		
2018	2018-12-14	16:00	2018-12-17	2:00	"Washington: King County, Kitsap County, Island County, Pierce County, Thurston County, Whatcom County, Skagit County, Kittitas County;"	WECC	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	150000		
2020	2020-11-15	12:30	2020-11-18	9:44	"Michigan: Huron County, Livingston County, Macomb County, Monroe County, Wayne County, Washtenaw County, Tuscola County, St. Clair County, Lapeer County, Oakland County;"	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	150000		
2022	2022-05-15	23:30	2022-05-17	23:45	"Texas: Collin County, Dallas County, Denton County, Ellis County, Grayson County, Henderson County, Hunt County, Kaufman County, Navarro County, Rockwall County, Smith County, Tarrant County, Van Zandt County;"	TRE	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	150000		
2022	2022-06-17	17:30	2022-06-19	21:15	West Virginia: Virginia: Kentucky:	SERC/RF	" Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	150000		
2010	2010-11-15	23:00	2010-11-16	2:14	Puget Sound Region	WECC	\N	High Winds	391	149256		
2017	2017-02-02	1:04	2017-02-02	5:00	"New Mexico: Bernalillo County, Santa Fe County;"	WECC	Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident	Transmission Interruption	396	149223		
2013	2013-06-23	21:20	2013-06-24	1:35	Central Coast California	WECC	\N	Severe Weather - Fog	\N	148000		
2021	2021-03-17	6:15	2021-03-18	12:00	"Texas: Dallas County, Tarrant County;"	TRE	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	148000		
2010	2010-01-20	13:00	2010-01-24	18:10	"City of Los Angeles, California"	WECC	\N	Severe Storm	\N	147223		
2011	2011-10-29	12:57	2011-11-03	23:00	"Harrisburg, Lehigh Valley, Lancaster Region Pennsylvania"	RFC	\N	Severe Weather	\N	146721		
2020	2020-04-29	5:55	2020-04-29	19:00	Texas: Harris County;	TRE	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	146660		
2013	2013-01-20	3:30	2013-01-23	6:15	Southeastern Michigan	RFC	\N	Severe Weather - Wind Storm	\N	146500		
2016	2016-02-19	22:00	2016-02-20	23:13	Michigan	RFC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Weather	\N	145314		
2017	2017-04-30	1:00	2017-04-30	17:45	"Arkansas, Louisiana, Mississippi"	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	145174		
2010	2010-08-05	15:54	2010-08-08	0:00	Northern Virginia	RFC	\N	Thunderstorms	\N	145157		
2011	2011-10-29	15:00	2011-11-02	8:15	"Mid-Hudson Valley Region, New York"	NPCC	\N	Severe Weather	\N	145000		
2012	2012-06-29	19:00	2012-07-07	19:43	Maryland; West Virginia	RFC	\N	Severe Weather - Thunderstorms	\N	145000		
2020	2020-02-09	9:30	2020-02-09	21:40	"California: Alameda County, Contra Costa County, El Dorado County, Nevada County, Placer County, Sierra County, Santa Clara County, Napa County, Marin County, Santa Cruz County;"	WECC	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	500	145000		
2014	2014-02-05	1:00	2014-02-09	20:40	Pennsylvania	RFC	\N	Severe Weather - Snow/Ice	\N	144000		
2022	2022-01-03	5:30	2022-01-04	12:30	North Carolina: South Carolina:	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	142000		
2011	2011-04-25	17:30	2011-04-27	18:00	"Arkansas, Louisiana, Mississippi"	SPP	\N	Severe Weather	\N	141700		
2011	2011-05-25	22:14	2011-05-28	11:00	Central Indiana	RFC	\N	Severe Weather	200	141000		
2018	2018-10-31	19:30	2018-11-01	18:55	Texas: Harris County;	TRE	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	402	140932		
2013	2013-12-22	6:30	2013-12-25	5:12	Michigan	RFC	\N	Severe Weather - Ice/Snow	350	140735		
2022	2022-08-10	19:56	2022-08-11	20:00	Texas: Harris County;	TRE	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	140464		
2011	2011-08-27	22:00	2011-08-29	16:00	Southern New Jersey	RFC	\N	Severe Weather	320	140000		
2012	2012-03-02	21:00	2012-03-04	17:30	"Lower Peninsula, Michigan"	RFC	\N	Severe Weather - Winter Storm	50	140000		
2014	2014-07-01	4:00	2014-07-03	23:30	Southeast Michigan	RFC	\N	Severe Weather - Thunderstorms	\N	140000		
2014	2014-09-22	11:00	2014-09-22	11:01	Northeast Minnesota	MRO	\N	Fuel Supply Emergency - Coal	1000	140000		
2023	2023-06-29	15:42	\N	\N	Indiana	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Weather or natural disaster	\N	140000		
2014	2014-06-18	17:00	2014-06-20	15:00	Southeast Michigan	RFC	\N	Severe Weather - Thunderstorms	\N	138802		
2010	2010-09-21	21:31	2010-09-22	14:30	Central and Southern Michigan	RFC	\N	Thunderstorms	\N	138000		
2013	2013-06-27	17:00	2013-06-28	0:00	South Eastern Michigan	RFC	\N	Severe Weather - Thunderstorms	\N	138000		
2019	2019-02-24	18:47	2019-02-25	13:55	Pennsylvania	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	137216		
2020	2020-08-04	12:00	\N	\N	"Pennsylvania: Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;"	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	137103		
2020	2020-10-26	11:24	2020-10-27	16:43	"California: Los Angeles County, Riverside County, San Bernardino County, Orange County, Kern County, Ventura County;"	WECC	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	136833		
2021	2021-07-06	19:41	2021-07-06	21:50	Ohio:	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather/Transmisison Interruption	\N	136827		
2011	2011-08-27	19:00	2011-08-29	13:31	Eastern North Carolina	SERC	\N	Severe Weather	200	136000		
2021	2021-09-22	17:17	\N	\N	"Michigan: Lenawee County, Livingston County, Genesee County, Tuscola County, Huron County, Sanilac County, Lapeer County, St. Clair County, Macomb County, Oakland County, Washtenaw County, Wayne County, Monroe County;"	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	136000		
2020	2020-08-10	16:00	2020-08-13	15:00	Illinois: Missouri:	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	135000		
2021	2021-12-15	18:00	2021-12-16	9:00	Iowa: Wisconsin:	MRO	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	134000		
2012	2012-10-30	2:00	2012-11-01	22:00	Greater Detroit Michigan	RFC	\N	Severe Weather - Nor'easter	\N	133777		
2020	2020-10-09	19:50	2020-10-11	15:09	"Louisiana: Acadia Parish, Beauregard Parish, Calcasieu Parish, Evangeline Parish, Iberia Parish, Rapides Parish, Vernon Parish, Avoyelles Parish, Grant Parish, Natchitoches Parish, St. Landry Parish, St. Mary Parish, St. Tammany Parish;"	SERC	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	132200		
2015	2015-08-04	7:17	2015-08-05	12:52	Massachusetts: Rhode Island:	NPCC	"Loss of electric service to more than 50,000 customers for 1 hour or more"	Severe Weather	\N	132000		
2019	2019-02-24	18:00	2019-02-25	22:00	Pennsylvania	RF	"Loss of electric service to more than 50,000 customers for 1 hour or more."	Severe Weather	\N	132000		
2020	2020-08-14	18:45	2020-08-14	21:12	"California: Kern County, Kings County, Los Angeles County, Orange County, Riverside County, San Bernardino County, Santa Barbara County, Tulare County, Ventura County;"	WECC	Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.	System Operations	1419	132000		
